trip_id,booking_id,trip_start_time,trip_end_time,distance_km,fare
4530,3019,2024-03-15 02:01:06,2024-03-15 02:23:06,19.83,163.03
4531,4581,2025-06-26 08:05:02,2025-06-26 08:40:02,22.99,218.65
4532,1180,2023-12-18 02:26:06,2023-12-18 04:09:06,2.18,23.6
4533,1600,2024-09-14 23:31:19,2024-09-14 23:49:19,22.9,332.59
4534,3697,2024-08-17 23:40:32,2024-08-18 01:18:32,32.04,350.64
4535,4445,2024-08-25 18:56:30,2024-08-25 20:40:30,35.84,343.18
4536,1690,2025-05-14 02:49:54,2025-05-14 04:01:54,29.02,272.78
4537,517,2023-12-18 21:50:18,2023-12-18 22:58:18,26.8,245.45
4538,2882,2024-09-17 20:53:16,2024-09-17 21:14:16,19.53,271.17
4539,4525,2023-10-07 10:57:37,2023-10-07 12:46:37,3.62,43.65
4540,4563,2024-10-19 04:32:48,2024-10-19 05:19:48,9.88,103.73
4541,4843,2024-01-31 21:14:12,2024-01-31 21:29:12,13.15,164.65
4542,1846,2024-11-16 03:55:33,2024-11-16 04:22:33,3.82,47.3
4543,182,2023-12-10 16:09:08,2023-12-10 17:58:08,22.78,271.46
4544,873,2025-01-15 08:50:28,2025-01-15 09:53:28,13.4,123.47
4545,3305,2025-01-31 08:05:40,2025-01-31 09:10:40,26.94,340.34
4546,3818,2025-07-06 04:48:16,2025-07-06 06:16:16,15.34,149.99
4547,2488,2023-11-17 05:55:03,2023-11-17 07:10:03,20.13,202.93
4548,195,2025-05-01 10:27:07,2025-05-01 10:53:07,13.84,139.23
4549,2924,2024-03-13 08:25:55,2024-03-13 09:04:55,23.49,313.17
4550,2776,2024-07-20 03:35:46,2024-07-20 05:26:46,14.91,134.16
4551,477,2023-11-20 06:54:21,2023-11-20 07:19:21,13.11,153.79
4552,3106,2024-04-29 00:24:16,2024-04-29 02:06:16,19.58,249.33
4553,4133,2024-05-02 02:50:07,2024-05-02 04:48:07,36.17,517.2
4554,1579,2024-12-12 07:00:41,2024-12-12 08:33:41,36.85,320.03
4555,3853,2024-12-23 03:06:44,2024-12-23 03:44:44,10.49,113.11
4556,2611,2025-07-05 22:21:39,2025-07-05 23:18:39,11.83,139.37
4557,4727,2024-07-24 21:36:49,2024-07-24 23:18:49,16.91,235.13
4558,1251,2024-02-22 00:20:20,2024-02-22 01:34:20,39.49,502.91
4559,4774,2025-06-23 04:39:38,2025-06-23 06:07:38,5.0,74.33
4560,1145,2024-01-17 21:09:03,2024-01-17 22:00:03,18.42,263.33
4561,2908,2024-04-21 20:48:10,2024-04-21 22:23:10,27.08,249.15
4562,3683,2023-09-23 17:29:48,2023-09-23 19:22:48,11.65,97.16
4563,1536,2025-03-12 05:41:26,2025-03-12 07:34:26,39.03,535.89
4564,1912,2024-03-23 08:21:14,2024-03-23 09:45:14,18.76,161.44
4565,3641,2024-11-29 18:42:33,2024-11-29 19:51:33,5.28,60.47
4566,3516,2024-04-04 12:00:38,2024-04-04 13:03:38,36.48,506.56
4567,3288,2025-02-08 05:47:39,2025-02-08 06:09:39,4.05,35.76
4568,2493,2025-07-28 02:52:17,2025-07-28 04:49:17,25.46,370.84
4569,1215,2023-12-06 18:10:06,2023-12-06 19:03:06,17.82,225.41
4570,3992,2024-09-26 08:25:18,2024-09-26 09:48:18,13.46,164.84
4571,1304,2024-05-02 16:58:46,2024-05-02 18:40:46,21.74,319.71
4572,3373,2025-08-12 21:12:20,2025-08-12 22:25:20,29.11,392.46
4573,2494,2024-12-12 12:35:49,2024-12-12 14:33:49,34.26,495.88
4574,4867,2024-02-06 01:27:53,2024-02-06 02:12:53,26.28,300.08
4575,434,2024-06-30 08:59:36,2024-06-30 10:24:36,7.77,71.66
4576,4218,2024-11-10 02:40:19,2024-11-10 02:52:19,19.98,289.2
4577,3549,2024-04-03 13:31:36,2024-04-03 14:15:36,27.46,378.87
4578,713,2025-07-08 10:06:21,2025-07-08 11:32:21,26.69,255.6
4579,292,2023-12-07 20:53:32,2023-12-07 22:25:32,36.63,445.21
4580,1039,2023-11-01 20:23:26,2023-11-01 21:06:26,28.11,382.55
4581,3592,2025-02-04 19:42:32,2025-02-04 20:17:32,31.62,353.93
4582,2193,2024-03-28 07:40:28,2024-03-28 08:06:28,27.35,356.87
4583,2208,2025-03-28 23:11:34,2025-03-29 00:02:34,2.83,34.08
4584,2651,2025-08-17 23:23:59,2025-08-18 01:00:59,13.35,195.75
4585,3694,2024-07-13 09:40:08,2024-07-13 10:12:08,33.2,453.18
4586,3011,2024-12-29 10:00:54,2024-12-29 10:22:54,33.33,332.5
4587,3605,2025-07-23 14:42:20,2025-07-23 15:24:20,38.12,385.82
4588,2281,2025-06-03 10:49:30,2025-06-03 11:26:30,35.66,456.83
4589,4018,2024-10-20 04:21:54,2024-10-20 06:12:54,36.08,525.26
4590,2249,2023-12-21 10:40:15,2023-12-21 11:04:15,10.3,106.69
4591,3923,2025-07-09 20:10:00,2025-07-09 21:53:00,39.84,556.3
4592,1191,2024-04-29 05:40:43,2024-04-29 07:32:43,25.36,268.09
4593,741,2024-10-25 19:47:28,2024-10-25 21:40:28,12.87,179.15
4594,2289,2023-12-02 10:55:42,2023-12-02 12:53:42,2.69,36.88
4595,1223,2023-09-25 18:38:23,2023-09-25 19:36:23,7.11,95.12
4596,3696,2024-10-04 16:24:12,2024-10-04 17:29:12,14.7,154.46
4597,2750,2025-01-04 10:34:09,2025-01-04 11:56:09,32.13,379.42
4598,4724,2024-07-30 16:40:56,2024-07-30 17:43:56,32.19,352.93
4599,2404,2025-07-18 23:59:53,2025-07-19 01:45:53,11.63,140.21
4600,2941,2025-09-03 07:59:38,2025-09-03 08:56:38,16.12,211.14
4601,572,2023-11-03 17:28:27,2023-11-03 19:03:27,3.58,51.42
4602,284,2024-04-05 06:53:32,2024-04-05 08:07:32,28.85,314.38
4603,4313,2025-06-23 00:47:43,2025-06-23 02:05:43,19.55,236.65
4604,3572,2024-08-24 07:38:32,2024-08-24 08:17:32,29.68,416.47
4605,1798,2024-11-07 05:15:12,2024-11-07 06:27:12,10.34,89.27
4606,966,2024-05-26 02:25:27,2024-05-26 04:18:27,20.94,312.59
4607,1312,2024-01-06 13:20:54,2024-01-06 14:09:54,11.49,163.58
4608,3776,2024-09-11 08:06:21,2024-09-11 08:52:21,27.4,367.45
4609,505,2024-05-25 13:03:03,2024-05-25 14:46:03,34.46,514.31
4610,1750,2025-07-05 18:17:00,2025-07-05 18:49:00,23.76,265.98
4611,3337,2025-04-08 09:07:08,2025-04-08 10:16:08,30.68,425.81
4612,4035,2025-02-17 01:40:32,2025-02-17 02:25:32,24.23,253.83
4613,3727,2025-06-23 18:40:51,2025-06-23 19:30:51,35.22,432.36
4614,119,2025-05-15 19:07:48,2025-05-15 19:17:48,22.14,331.35
4615,2445,2023-11-11 07:05:38,2023-11-11 07:51:38,11.36,163.06
4616,1315,2023-11-25 15:47:15,2023-11-25 17:24:15,29.79,399.38
4617,1302,2023-09-25 00:32:11,2023-09-25 02:09:11,7.6,101.37
4618,4261,2024-01-16 06:50:14,2024-01-16 07:34:14,21.21,296.56
4619,2203,2024-02-07 21:19:19,2024-02-07 22:38:19,2.72,31.82
4620,4987,2024-04-30 05:08:24,2024-04-30 05:59:24,21.14,181.11
4621,1663,2023-09-14 15:56:17,2023-09-14 16:13:17,21.08,301.3
4622,2818,2024-12-27 09:05:01,2024-12-27 10:19:01,32.03,426.89
4623,3354,2025-03-08 17:15:22,2025-03-08 18:02:22,26.49,347.25
4624,2655,2025-01-31 00:50:27,2025-01-31 02:50:27,12.08,142.25
4625,316,2024-10-14 04:43:58,2024-10-14 06:09:58,25.37,275.15
4626,904,2025-03-06 08:02:47,2025-03-06 08:47:47,34.61,408.88
4627,4229,2024-05-17 08:12:32,2024-05-17 09:14:32,14.91,182.09
4628,2533,2025-01-26 09:59:06,2025-01-26 10:55:06,15.22,138.11
4629,3404,2025-02-06 03:44:03,2025-02-06 04:41:03,9.38,94.04
4630,3132,2025-04-10 03:13:22,2025-04-10 04:20:22,11.7,108.99
4631,892,2024-10-17 02:05:45,2024-10-17 02:53:45,14.19,143.65
4632,2173,2023-12-30 17:27:46,2023-12-30 17:37:46,9.09,104.88
4633,559,2025-02-14 07:07:11,2025-02-14 07:20:11,16.32,215.66
4634,1427,2024-09-11 06:45:48,2024-09-11 07:09:48,18.86,197.12
4635,1308,2025-01-20 21:12:17,2025-01-20 22:02:17,5.61,61.02
4636,1472,2025-08-20 09:27:14,2025-08-20 09:50:14,8.1,77.98
4637,906,2025-08-29 22:57:59,2025-08-30 00:50:59,32.94,293.19
4638,3903,2024-03-07 05:25:32,2024-03-07 07:03:32,32.29,356.17
4639,1712,2024-09-28 00:10:40,2024-09-28 01:20:40,34.06,495.36
4640,2783,2024-05-05 07:35:08,2024-05-05 09:06:08,29.78,344.98
4641,3577,2024-08-05 03:30:26,2024-08-05 04:23:26,2.63,37.24
4642,1863,2025-01-13 11:02:25,2025-01-13 12:19:25,22.6,214.19
4643,4156,2024-03-24 16:24:06,2024-03-24 17:20:06,14.23,179.75
4644,396,2024-09-23 19:54:37,2024-09-23 20:27:37,12.86,153.12
4645,2564,2024-03-30 21:06:15,2024-03-30 22:43:15,32.36,394.25
4646,58,2025-02-07 03:38:15,2025-02-07 05:10:15,38.74,475.67
4647,1918,2025-08-29 01:05:51,2025-08-29 01:52:51,33.24,354.31
4648,4385,2024-01-12 14:01:16,2024-01-12 14:22:16,20.18,255.18
4649,301,2024-04-18 08:18:33,2024-04-18 08:30:33,2.27,31.48
4650,1822,2024-05-10 06:08:42,2024-05-10 07:46:42,10.85,114.4
4651,4380,2024-10-03 07:14:19,2024-10-03 08:43:19,9.26,86.57
4652,2539,2025-01-26 10:38:49,2025-01-26 11:56:49,7.18,98.38
4653,4477,2024-07-02 18:48:15,2024-07-02 19:28:15,27.13,310.23
4654,2649,2025-04-25 01:48:47,2025-04-25 01:58:47,2.54,29.06
4655,4585,2025-07-18 23:12:36,2025-07-19 00:46:36,7.73,104.78
4656,1875,2025-06-04 04:29:13,2025-06-04 05:28:13,19.45,196.41
4657,1831,2025-05-04 03:01:52,2025-05-04 03:20:52,34.08,344.22
4658,1326,2025-03-29 07:32:31,2025-03-29 09:29:31,19.69,241.25
4659,752,2023-11-14 00:53:57,2023-11-14 01:19:57,23.02,207.83
4660,4814,2024-10-28 03:01:39,2024-10-28 04:01:39,33.9,319.73
4661,2455,2023-09-22 14:25:00,2023-09-22 15:48:00,7.95,87.14
4662,4721,2025-08-23 12:42:26,2025-08-23 13:30:26,32.0,369.95
4663,4974,2025-04-07 03:46:00,2025-04-07 05:15:00,4.28,56.07
4664,3180,2025-01-20 07:28:46,2025-01-20 08:24:46,24.35,313.34
4665,2274,2024-02-22 13:01:25,2024-02-22 13:25:25,35.58,350.54
4666,507,2023-11-26 19:48:15,2023-11-26 20:05:15,17.46,186.29
4667,3068,2024-02-03 04:21:37,2024-02-03 05:26:37,14.51,214.41
4668,3445,2024-07-07 03:39:59,2024-07-07 04:25:59,16.21,233.97
4669,3388,2024-04-29 15:12:01,2024-04-29 16:04:01,14.12,174.51
4670,2532,2024-09-14 12:33:16,2024-09-14 14:13:16,6.47,79.47
4671,3741,2023-12-22 14:07:43,2023-12-22 15:57:43,31.24,345.7
4672,2014,2024-02-21 06:41:23,2024-02-21 07:01:23,30.87,264.71
4673,1184,2024-12-16 11:52:24,2024-12-16 13:13:24,35.22,437.87
4674,4871,2024-10-03 08:55:13,2024-10-03 09:05:13,18.06,257.87
4675,3504,2024-08-08 07:12:21,2024-08-08 07:34:21,31.35,341.72
4676,4847,2024-06-17 06:33:54,2024-06-17 08:08:54,8.16,120.07
4677,1839,2024-07-31 21:14:59,2024-07-31 22:28:59,21.67,259.02
4678,4977,2025-08-26 12:19:58,2025-08-26 13:43:58,7.84,116.05
4679,1121,2024-12-13 13:03:41,2024-12-13 13:48:41,17.72,244.86
4680,1739,2024-12-30 19:29:40,2024-12-30 20:16:40,27.87,224.16
4681,4351,2024-12-16 23:41:07,2024-12-17 00:36:07,2.41,27.35
4682,3710,2024-06-09 01:09:19,2024-06-09 03:02:19,26.87,401.08
4683,2855,2024-10-12 19:57:51,2024-10-12 20:38:51,36.34,319.26
4684,414,2025-03-01 06:14:54,2025-03-01 07:06:54,3.4,43.36
4685,3729,2023-10-14 20:47:38,2023-10-14 22:45:38,24.58,240.0
4686,907,2024-09-03 19:40:32,2024-09-03 20:06:32,27.96,370.64
4687,468,2024-03-03 07:56:25,2024-03-03 09:50:25,7.45,88.26
4688,2786,2025-02-06 03:35:19,2025-02-06 03:47:19,32.17,473.1
4689,2688,2024-03-22 07:50:27,2024-03-22 08:39:27,14.22,127.76
4690,869,2024-11-08 04:23:46,2024-11-08 04:58:46,8.57,77.23
4691,3667,2023-10-28 09:47:33,2023-10-28 11:16:33,18.51,168.07
4692,1689,2025-08-26 21:48:53,2025-08-26 22:45:53,23.12,249.12
4693,374,2024-08-01 05:13:43,2024-08-01 06:27:43,37.67,520.91
4694,4813,2024-05-23 02:25:02,2024-05-23 03:11:02,5.15,70.92
4695,1473,2024-05-12 14:53:46,2024-05-12 15:05:46,12.69,156.31
4696,379,2023-10-14 08:04:09,2023-10-14 09:09:09,20.72,296.18
4697,3496,2025-08-21 02:44:33,2025-08-21 03:11:33,22.78,292.14
4698,4831,2025-05-14 10:48:15,2025-05-14 11:37:15,35.38,367.93
4699,2703,2023-10-18 12:24:04,2023-10-18 12:51:04,9.46,126.37
4700,2382,2024-03-30 16:54:13,2024-03-30 17:15:13,23.98,204.66
4701,2154,2024-07-20 09:40:26,2024-07-20 10:09:26,27.17,403.08
4702,3721,2024-10-03 08:32:36,2024-10-03 09:40:36,13.88,202.52
4703,1005,2024-06-21 00:35:40,2024-06-21 01:10:40,12.17,104.64
4704,1612,2025-03-22 20:18:21,2025-03-22 21:00:21,23.45,289.44
4705,466,2024-07-08 14:02:54,2024-07-08 14:51:54,15.67,215.43
4706,2455,2025-03-09 04:38:22,2025-03-09 06:15:22,2.27,30.91
4707,3949,2024-05-05 03:39:21,2024-05-05 05:26:21,12.11,144.83
4708,3271,2024-01-14 14:17:40,2024-01-14 16:09:40,37.56,504.93
4709,2123,2024-05-22 23:36:53,2024-05-23 01:14:53,13.05,111.07
4710,2587,2024-06-02 23:54:24,2024-06-03 01:32:24,30.24,418.26
4711,841,2024-10-07 12:03:12,2024-10-07 13:51:12,28.39,372.34
4712,4257,2023-09-11 11:28:06,2023-09-11 12:53:06,38.81,337.92
4713,3796,2024-02-06 19:10:04,2024-02-06 19:29:04,6.13,65.92
4714,1647,2025-05-22 11:22:50,2025-05-22 13:18:50,16.56,133.71
4715,2320,2024-10-01 23:39:57,2024-10-02 00:48:57,19.99,275.36
4716,3730,2023-11-08 23:03:12,2023-11-08 23:53:12,17.38,174.97
4717,68,2024-10-27 21:48:32,2024-10-27 22:01:32,17.19,241.29
4718,1670,2023-10-13 01:57:13,2023-10-13 03:44:13,2.85,24.63
4719,4359,2024-04-29 01:55:28,2024-04-29 02:33:28,19.64,267.78
4720,3115,2024-01-16 21:43:43,2024-01-16 22:17:43,26.12,314.91
4721,4486,2025-02-09 15:46:58,2025-02-09 17:26:58,31.8,305.28
4722,78,2023-12-14 07:12:16,2023-12-14 08:48:16,13.65,114.67
4723,4401,2024-03-21 09:12:40,2024-03-21 10:08:40,39.66,393.26
4724,2248,2023-11-30 08:22:21,2023-11-30 09:31:21,3.28,26.66
4725,4852,2024-03-06 09:28:50,2024-03-06 09:43:50,38.24,569.39
4726,4002,2024-08-31 11:25:56,2024-08-31 13:17:56,17.49,236.24
4727,2353,2024-02-20 10:44:01,2024-02-20 10:58:01,17.6,201.03
4728,292,2024-01-28 22:38:29,2024-01-28 23:58:29,29.54,332.5
4729,1599,2024-02-29 16:08:55,2024-02-29 17:49:55,32.52,272.36
4730,1602,2025-03-31 14:14:37,2025-03-31 15:23:37,24.39,240.0
4731,1925,2025-03-17 04:46:12,2025-03-17 05:41:12,37.7,427.77
4732,811,2025-07-28 04:11:04,2025-07-28 04:43:04,26.02,357.56
4733,2506,2023-11-06 10:46:50,2023-11-06 11:51:50,7.5,87.86
4734,1815,2023-09-21 03:56:56,2023-09-21 04:34:56,7.83,103.06
4735,3299,2025-07-30 16:16:31,2025-07-30 17:41:31,9.15,74.68
4736,4063,2024-05-27 15:51:47,2024-05-27 16:15:47,31.46,317.88
4737,49,2023-09-29 21:49:22,2023-09-29 23:48:22,25.98,228.83
4738,1245,2024-10-23 20:11:48,2024-10-23 22:10:48,7.16,76.16
4739,3187,2024-02-08 15:14:22,2024-02-08 16:24:22,8.45,114.25
4740,4277,2025-07-16 10:38:47,2025-07-16 10:52:47,24.8,277.01
4741,1587,2024-03-11 19:39:14,2024-03-11 21:39:14,9.66,78.86
4742,4639,2024-07-26 22:20:04,2024-07-27 00:05:04,11.39,161.62
4743,407,2025-07-17 16:35:53,2025-07-17 17:19:53,2.37,19.72
4744,4565,2024-10-08 19:00:03,2024-10-08 20:43:03,20.27,230.63
4745,2167,2024-11-19 09:51:44,2024-11-19 11:35:44,32.99,483.9
4746,1592,2023-10-09 17:55:04,2023-10-09 19:38:04,5.86,55.67
4747,4828,2024-03-15 19:04:38,2024-03-15 20:58:38,10.53,112.42
4748,1160,2025-02-28 00:41:40,2025-02-28 01:17:40,34.09,471.41
4749,3259,2024-08-21 02:46:01,2024-08-21 04:17:01,14.56,217.79
4750,1051,2025-04-13 17:23:01,2025-04-13 18:17:01,11.48,142.87
4751,2209,2024-03-12 19:56:01,2024-03-12 21:26:01,32.22,425.44
4752,786,2023-09-26 15:24:12,2023-09-26 15:36:12,38.62,576.94
4753,1915,2024-01-27 00:17:37,2024-01-27 00:41:37,25.59,282.89
4754,1655,2025-03-14 21:36:08,2025-03-14 23:27:08,5.4,54.65
4755,3927,2024-12-16 08:37:04,2024-12-16 09:43:04,23.63,319.25
4756,1401,2024-08-12 10:02:13,2024-08-12 10:48:13,17.18,198.06
4757,4290,2023-11-20 07:50:21,2023-11-20 08:05:21,37.84,350.81
4758,1679,2024-09-27 18:04:01,2024-09-27 19:10:01,22.53,192.39
4759,633,2024-04-23 18:05:51,2024-04-23 18:48:51,8.87,94.89
4760,919,2025-09-04 08:48:54,2025-09-04 10:31:54,15.41,225.0
4761,455,2024-06-03 00:02:57,2024-06-03 00:55:57,28.88,292.31
4762,2661,2024-12-27 03:32:11,2024-12-27 04:44:11,20.89,270.95
4763,1823,2025-03-11 03:25:49,2025-03-11 04:16:49,18.11,154.01
4764,4606,2025-06-26 16:12:22,2025-06-26 16:40:22,37.59,325.57
4765,3230,2023-09-22 23:40:13,2023-09-23 00:37:13,30.34,440.0
4766,3570,2025-07-18 20:09:13,2025-07-18 20:33:13,12.53,101.85
4767,2610,2024-12-06 17:41:18,2024-12-06 18:49:18,18.59,241.91
4768,1439,2023-12-06 23:13:12,2023-12-07 00:49:12,14.37,177.75
4769,4845,2024-01-07 18:04:15,2024-01-07 19:49:15,8.12,82.44
4770,3630,2024-04-29 12:45:08,2024-04-29 13:02:08,24.97,256.49
4771,820,2025-07-19 15:33:08,2025-07-19 16:11:08,25.62,208.77
4772,2572,2023-09-18 05:48:27,2023-09-18 07:03:27,12.79,103.72
4773,4796,2025-06-26 08:48:11,2025-06-26 10:30:11,13.57,193.34
4774,2675,2024-11-20 23:24:25,2024-11-21 00:15:25,22.63,239.06
4775,1048,2024-11-09 11:32:18,2024-11-09 12:12:18,19.58,199.22
4776,380,2025-03-30 21:42:22,2025-03-30 23:05:22,36.4,465.56
4777,3482,2025-08-05 19:47:50,2025-08-05 20:59:50,36.2,526.72
4778,387,2024-08-04 02:06:31,2024-08-04 03:35:31,6.21,86.31
4779,2577,2024-10-19 15:55:57,2024-10-19 17:27:57,21.77,226.35
4780,4156,2025-02-09 02:46:53,2025-02-09 03:36:53,35.45,434.76
4781,3114,2025-03-24 20:28:24,2025-03-24 22:20:24,15.62,232.45
4782,4981,2025-06-16 06:17:53,2025-06-16 07:12:53,33.07,317.25
4783,1294,2024-04-11 04:14:14,2024-04-11 04:28:14,8.55,79.42
4784,3230,2024-03-09 18:59:00,2024-03-09 19:15:00,35.8,395.85
4785,2058,2024-12-05 05:55:00,2024-12-05 07:51:00,39.41,549.16
4786,4622,2025-02-09 23:54:45,2025-02-10 00:40:45,4.45,66.44
4787,295,2024-06-16 06:04:29,2024-06-16 07:23:29,27.03,385.23
4788,1868,2024-05-24 21:59:17,2024-05-24 23:21:17,8.23,92.78
4789,3143,2025-04-23 07:38:19,2025-04-23 08:04:19,3.13,33.96
4790,3148,2023-09-30 20:40:57,2023-09-30 22:12:57,4.38,39.76
4791,2153,2024-01-01 07:29:17,2024-01-01 08:52:17,28.74,420.67
4792,3946,2023-10-22 13:44:57,2023-10-22 14:55:57,39.72,350.49
4793,3403,2025-04-29 19:39:00,2025-04-29 21:23:00,6.22,84.87
4794,2453,2025-03-23 20:47:46,2025-03-23 21:19:46,7.77,73.61
4795,1459,2024-09-21 14:09:28,2024-09-21 15:37:28,13.75,137.58
4796,1015,2025-01-18 00:12:17,2025-01-18 01:02:17,20.45,234.97
4797,3987,2024-08-17 21:19:07,2024-08-17 22:28:07,12.2,158.34
4798,936,2024-03-21 11:07:49,2024-03-21 11:41:49,31.87,427.21
4799,3872,2024-04-05 18:41:53,2024-04-05 20:19:53,19.08,207.8
4800,1204,2025-02-10 11:28:23,2025-02-10 12:57:23,27.01,268.68
4801,649,2025-04-29 18:08:46,2025-04-29 19:07:46,25.6,223.57
4802,1152,2024-10-16 21:39:33,2024-10-16 22:17:33,35.33,347.54
4803,90,2024-09-08 10:03:25,2024-09-08 11:51:25,29.28,341.74
4804,840,2024-09-09 04:07:53,2024-09-09 05:52:53,13.07,116.94
4805,4933,2024-07-19 17:26:42,2024-07-19 19:00:42,3.59,44.52
4806,4147,2024-12-10 14:11:31,2024-12-10 14:34:31,13.79,161.54
4807,31,2024-11-29 13:58:18,2024-11-29 15:56:18,16.53,247.26
4808,4228,2025-08-16 06:06:24,2025-08-16 08:00:24,19.31,217.22
4809,3688,2023-10-01 06:21:44,2023-10-01 08:17:44,14.35,173.44
4810,2378,2023-11-06 19:28:21,2023-11-06 21:21:21,23.43,262.36
4811,3631,2023-09-12 06:06:03,2023-09-12 06:29:03,19.46,275.33
4812,3946,2025-04-27 03:07:08,2025-04-27 04:20:08,2.28,21.26
4813,4868,2024-08-07 08:13:56,2024-08-07 10:10:56,17.23,149.05
4814,667,2024-10-18 18:30:01,2024-10-18 19:07:01,12.87,192.44
4815,4642,2024-06-19 16:08:46,2024-06-19 17:17:46,35.0,507.54
4816,2799,2025-08-13 06:20:09,2025-08-13 07:51:09,6.64,69.0
4817,2503,2024-11-01 17:12:26,2024-11-01 18:54:26,24.75,281.01
4818,2393,2024-11-29 05:53:44,2024-11-29 07:45:44,10.75,104.33
4819,4244,2024-12-03 22:12:07,2024-12-03 22:55:07,26.15,377.84
4820,2721,2024-10-24 00:33:31,2024-10-24 02:17:31,14.56,145.44
4821,2243,2024-09-20 09:04:01,2024-09-20 09:50:01,6.54,76.24
4822,3845,2025-02-04 07:47:15,2025-02-04 08:38:15,17.11,170.31
4823,2718,2025-01-20 20:02:36,2025-01-20 21:54:36,26.95,372.93
4824,1531,2023-09-14 03:26:36,2023-09-14 04:52:36,39.61,468.83
4825,1880,2023-11-08 07:30:11,2023-11-08 09:01:11,23.87,244.55
4826,2904,2024-08-06 20:34:16,2024-08-06 21:21:16,8.93,127.96
4827,947,2024-10-21 13:17:48,2024-10-21 15:00:48,13.04,174.45
4828,1056,2025-05-27 20:57:41,2025-05-27 22:39:41,18.62,232.47
4829,1482,2024-04-26 06:14:07,2024-04-26 07:14:07,8.52,101.54
4830,2359,2025-03-27 20:17:55,2025-03-27 21:38:55,34.66,517.32
4831,2199,2024-04-04 21:11:10,2024-04-04 22:51:10,22.36,289.21
4832,3676,2025-05-06 12:12:39,2025-05-06 12:51:39,35.18,456.87
4833,1115,2024-06-02 19:31:13,2024-06-02 20:11:13,2.93,42.47
4834,497,2024-01-12 12:58:34,2024-01-12 14:26:34,6.4,57.84
4835,4718,2024-10-02 04:20:29,2024-10-02 05:11:29,12.93,193.14
4836,4496,2025-07-11 22:53:59,2025-07-11 23:18:59,25.51,289.88
4837,4548,2024-03-25 19:27:03,2024-03-25 20:28:03,11.9,164.4
4838,214,2024-01-13 02:58:27,2024-01-13 04:32:27,29.86,320.91
4839,1184,2024-06-26 04:33:51,2024-06-26 04:45:51,2.8,38.96
4840,3728,2024-08-06 16:45:00,2024-08-06 18:18:00,13.97,168.43
4841,4649,2025-07-14 11:06:21,2025-07-14 12:58:21,11.51,133.38
4842,1884,2024-02-27 13:44:44,2024-02-27 15:11:44,19.69,230.92
4843,470,2023-11-09 15:33:29,2023-11-09 17:32:29,34.12,499.08
4844,1473,2024-01-01 01:02:30,2024-01-01 02:19:30,38.67,524.32
4845,4052,2024-09-12 11:49:21,2024-09-12 12:37:21,14.98,154.01
4846,195,2025-07-08 19:22:20,2025-07-08 20:00:20,35.2,282.76
4847,348,2025-05-21 04:40:40,2025-05-21 06:29:40,24.84,269.63
4848,3679,2025-06-30 13:16:21,2025-06-30 13:37:21,36.62,513.57
4849,2381,2024-05-23 21:20:08,2024-05-23 21:41:08,14.08,185.19
4850,1758,2023-10-22 22:40:34,2023-10-22 23:44:34,32.35,275.01
4851,882,2024-06-09 07:58:06,2024-06-09 08:46:06,3.39,38.31
4852,512,2025-05-29 23:29:29,2025-05-29 23:57:29,20.26,219.42
4853,4281,2025-08-25 17:33:07,2025-08-25 18:33:07,35.96,329.41
4854,3190,2024-11-18 20:07:38,2024-11-18 20:19:38,15.06,206.77
4855,1923,2024-01-26 08:59:03,2024-01-26 10:19:03,5.6,79.77
4856,1445,2025-02-24 16:17:50,2025-02-24 18:11:50,33.24,474.53
4857,1444,2024-12-29 23:07:26,2024-12-30 00:08:26,14.49,214.52
4858,2487,2023-09-11 02:02:24,2023-09-11 03:12:24,17.63,162.77
4859,4832,2024-01-01 12:22:29,2024-01-01 13:04:29,27.68,224.39
4860,802,2024-02-23 21:21:19,2024-02-23 21:57:19,2.56,36.4
4861,2776,2024-03-08 15:16:04,2024-03-08 15:27:04,7.56,68.06
4862,1542,2025-08-19 00:13:01,2025-08-19 01:42:01,21.3,314.07
4863,2180,2024-09-13 20:04:21,2024-09-13 21:45:21,15.36,166.27
4864,3309,2024-07-17 09:58:32,2024-07-17 11:16:32,9.82,101.81
4865,663,2024-06-03 09:29:39,2024-06-03 10:46:39,10.49,120.7
4866,3770,2025-03-24 16:41:41,2025-03-24 18:41:41,20.42,208.2
4867,4036,2024-10-04 17:26:52,2024-10-04 18:38:52,16.87,197.04
4868,3271,2025-06-15 18:07:58,2025-06-15 20:05:58,9.2,121.17
4869,1085,2023-11-27 10:27:40,2023-11-27 10:59:40,17.36,186.51
4870,2548,2023-11-07 06:51:00,2023-11-07 08:17:00,18.3,196.96
4871,678,2025-08-14 06:04:42,2025-08-14 07:48:42,19.24,187.28
4872,2681,2024-09-03 20:14:12,2024-09-03 20:30:12,30.54,371.5
4873,3932,2025-03-01 06:43:02,2025-03-01 07:47:02,20.72,298.09
4874,239,2025-04-28 16:05:58,2025-04-28 17:47:58,4.1,34.59
4875,580,2024-07-27 02:18:30,2024-07-27 03:30:30,37.5,415.53
4876,3955,2024-03-31 03:54:40,2024-03-31 04:21:40,4.03,60.22
4877,2008,2024-08-28 13:59:56,2024-08-28 15:07:56,39.11,366.1
4878,2211,2024-04-03 17:31:11,2024-04-03 18:13:11,6.76,77.26
4879,2152,2023-09-10 23:11:35,2023-09-11 00:49:35,21.67,282.8
